"Yorum","Yildiz"
"İstanbul boğaz , adalar gibi birçok turuna katıldım. Bugüne kadar çok memnundum ama bugünkü yedigöller turundan sonra bir daha tercih etmeyeceğimi düşünüyorum. Bolu dağında 1,5 saat yürütüldükten sonra bize tek yardım eden kişi Güldane …","2"
"İlk kez tur tecrübem oldu.tabi ki avantajları ve dezavantajları var. Serbest zamanların çok az olduğunu düşünüyorum alışveriş amaçlı durulan yerlerde fazlaca duruldu. Balon seyri ve avanos için çok az zamanımız oldu ki buralar en çok durulması gereken yerlerdi.rehberimiz iyiydi bilgili ve donanımlıydı","2"
"ben 1 gece otel konaklamalı kapadokya turuna katıldım. kaldığımız otel temizdi ama otelin kahvaltısı ve akşam yemeği çok kötüydü. serbest zaman bıraktıkları süre yeterliydi.","2"
"Kapadokya turuna katıldım mürvet hanımla Bazı firmalarla anlaşma yapılmış doğal taşçıda, alışveriş yerlerinde oralarla anlaşma yapılmış duruş süresi gereksiz olarak fazlaydı balonlar tam havalanırken otele geri götürüldük Kapadokyanın asıl sembollerini göremeden tadını çıkartamadan geri döndük …","2"
"Arac ariza yapti baya bi oyalandik ve bu turun normalden 2 kat kostur kostur olmasina sebep oldu gunun cogu aracla geciyor cunku geceden degil sabah cikiliyor bu yuzden arac ariza yapmasa bile hicbir seye vakit olmazdi arac ici ikram yok yazmis olmak icin yazmislar onun disinda rehberler iyiydi","2"
"30 ekim istanbul turunda gittigimiz gezide otobüsün bozulmasi otobusu degistirilip ve esyalarimizin diger otobuste kalmasi ve sogukta sokallarda gezmek zorunda kalmamiz ,ukala bir hostes insanlara edepsizlik seviyesinde davranmasi. Bir …","2"
"29 Ekim günü Eskişehir kültür turuna katıldık.Bence bu kadar çok yer bir günde olmamalı veya dönüş daha geç olmalı. Her şey koştur koştur oldu. Yarım saatlik molada tuvalet ihtiyacımı gidereceğiz, namaz mı kılacağız, yemek mi yiyeceğiz şaşırdık… Ne şatoya girdik, ne hayvanat bahçesini bitirebildik, ne balmumu müzesine ayrılan vakit yeterli geldi, ne porsukta bir tekneye binebildik ne de bir bardak çay- kahve içebildik. Güldür güldür şovdaki 5 günde 35 ülke skeci gibi bir kültür turuydu. Kaldı ki ne ilk kez sizinle seyahat ettim ne de ilk kez kültür turuna katıldım. Rehber Ömer bey ve bizimle ilgilenen Mürvet hanım çok iyi ve kibarlardı ancak doğru bir zaman yönetimi asla söz konusu olmadı… Daha önce Eskişehir’e gitmemiş ve o şatoya girememiş olsaydım gerçekten çok üzgün dönerdim. Ayrıca sadece zaman yönetimi değil bilet alma işlerimi de karmakarışık oldu. Biz sivil parası verdik biletimizde öğrenci yazıyordu. Birçok kişi öğrenci parası vermiş biletleri sanırım yanlış aldılar sürekli bir karışıklık oldu doğru düzgün kontrol edilmeden sıraya sokulduk ve her yerde şuan burada içeriye giren biletsiz 3 kişi var, şuan burada içeriye biletsiz giren 5 kişi var gibi ithamlarda bulunuldu gereksiz bir gerginlikti çok daha iyi organize edilebilir eğer öyle bir şey varsa da kimse zan altında kalmadan liste kontrolü yapılarak tespit edilebilirdi.Ayrıca otobüslerde şarj yerleri arızaylıdı kaç kişiden rica ettiysek hepsinin koltuğunda type-c olan kısımlar şarj etmedi telefonumuz kapandı. 10 dk mola verdiğimiz dinlenme tesisinin tuvaletinde telefon açılacak kadar şarja takabildim. Dinlenme tesisi de berbattı. Karşıdaki tesiste köfteci Yusuf, hakmar, bim, a101 varken neden onun içinden geçip karşıda ki saçma sapan bir tesiste sadece 10-15 dk mola verdiğimizi de anlamadım. Bu seferki geziden gerçekten hiç memnun kalmadık. Ve sadece eşimle ben değil bunu birçok kişi söyledi tek tek arayıp memnuniyet testi yapabilirsiniz.","2"
"İstanbul boğaz , adalar gibi birçok turuna katıldım. Bugüne kadar çok memnundum ama bugünkü yedigöller turundan sonra bir daha tercih etmeyeceğimi düşünüyorum. Bolu dağında 1,5 saat yürütüldükten sonra bize tek yardım eden kişi Güldane hanımdı . Rehber dahil hiç birinden bir özür bir bilgi alamadık . Berbat bir turdu pazar pazar donduk","2"
"30 ekim istanbul turunda gittigimiz gezide otobüsün bozulmasi otobusu degistirilip ve esyalarimizin diger otobuste kalmasi ve sogukta sokallarda gezmek zorunda kalmamiz ,ukala bir hostes insanlara edepsizlik seviyesinde davranmasi. Bir daha asla bu turu tercih etmeyecegime sebep oldu.eglenmeye gittigimiz turdan işkence cekerek döndük .ASLA TAVSIYE ETMEM. KENDINIZE BASKA BIR TUR BULUN.","2"
"Günübirlik Mudanya turundan az önce döndük ve ihmal etmemek için taze taze yorumumu yapıyorum : …","3"
"İki kez yaser turizm ile tura gittik.Cumalıkızık ve yedigöller turlarıydı.Rehberlerimizden ilgilerinden memnun kaldık ama iki gezi de o kadar hızlıydı ki hiçbirşey anlamadık.Örneğin yedigöller için evden çıkış 7.00 eve dönüş 21.00 olmasına …","3"
"29.10.2025 tarihinde eskisehir turuna katıldik herhangi bir sorun yaşamadık.Ama 29 Ekim gibi özel bir gun olmasına rağmen hiç bununla ilgili bir şey yapılmadı otobüste bir izmir marsı acılmadı ya da bir bayrak dağıtılmadı.Rehberimiz mürvet hanıma söylememize rağmen dikkate alınmadı.Böyle özel bir gün atlanmamalıydı.","3"
"Günübirlik Mudanya turundan az önce döndük ve ihmal etmemek için taze taze yorumumu yapıyorum :

Genel olarak güler yüzlü bir ekible seyahat ettik, aracımız sorunsuzdu, sıcaklık ayarı, şöförümüzün araç kullanması çok iyiydi, serbest zamanlar biraz az ama namaz vakitlerinde bilhassa akşam namazı için bize yardımcı oldular,bu hususta özellikle teşekkür ediyorum

Bursa dan aldığımız rehberimizden (Bayram bey idi sanırım) çok memnun kaldık, kendisinde de bilhassa teşekkür ediyorum

dönüş yolunda çekiliş yapmaları da hoş bir jest idi

amma velakin bir daha turlarına katılır mıyım, büyük konuşmak istemiyorum ama sanmam..!

Yıl olmuş 2024, herkeste kulaklık vardır, peki ben neden ""istek"" adı altında saçma sapan şarkılar dinlemek zorundayım, hele de dönüş yolunda açılan yanar döner bir lamba ve çalınan oyun havaları ile Ankara geceleri ayağımıza geldi, resmen başım tuttu,artık bu tur otobüslerinde oynama saçmalığı bitsin cidden (ya da öneri olsun genelde 2 otobüs çıkarıyorsanız bu ayrımı yapın, sakin bir yolculuk isteyenler bir tarafa, diğer kafadakiler diğer tarafa geçsin mesela, zor bir şey değil ki)

Yolculuk esnasında kaç defa gerek özelden gerek grup WhatsApp ından yazdım, bari istek almayın siz hafif şeyler çalın dedim ama Eylem hanım "" misafir ayrımı yapmıyoruz bana edilen ricayı geri çeviremem ""şeklinde beyanda bulundu, biz misafir sayılmadık sanırım.

Hani böyle bazı gruplar vardır, gittikleri yerleri domine ederler,sanki bir tek kendileri varmış gibi hareket ederler, bunu kendilerine gösterilen müsamaha sayesinde yaparlar, işte ben bundan nefret ederim ve böyle şeylere bir daha maruz kalmamak için memnun kalırsam devamının getiririm dediğim bu tur olayına son veriyorum,oldukça uzun yazdım ama cidden çok canım sıkıldı, umarım başkaları aynı sorunu yaşamaz.","3"
"İki kez yaser turizm ile tura gittik.Cumalıkızık ve yedigöller turlarıydı.Rehberlerimizden ilgilerinden memnun kaldık ama iki gezi de o kadar hızlıydı ki hiçbirşey anlamadık.Örneğin yedigöller için evden çıkış 7.00 eve dönüş 21.00 olmasına rağmen yedigöllerde sadece 3 saat verildi bize gezmemiz için.Yeterli değil dediğimde de fazla bile trafiğe kalmadan geri dönmemiz gerekiyor dendi. Genelde hadi gezin de gidelim eve dönelim hemen durumu yaşanıyor.Kısıtlı zamanımızda vakit ayırıp katılabiliyoruz geziye ondada hemen eve dönelim tavrı hiç hoş değil.Rehberler ve şoförler herzaman geziyor olabilir ama biz nadiren geziyoruz.","3"
"13- 18 Ekim süresinde seyahat ettiğim GAP Turun da yaşadığım memnuniyeti dile getirmekten mutluluk duyuyorum.Sevgili Sevinç Hanım ve ekibine çok teşekkür eder başarılarının daim olmasını diliyorum.","3"
"F/P
Keşke daha planlı bir şekilde ilerletebilseydiniz. Sabah Kahvaltı yeriyle anlaştıkları saate denk getirebilmek için gereksiz uzun molalar verdik gece herkesin uyuduğu zamanda 1 saatten fazla mola verildi. Turun içeriğinde yazan yere gidilmesi için oylama yapıldı ki bu çok saçma. Sonuçta biz oraya gitmek için bu seyahati tercih ettik. Paketinizi almak isteyen insanlara detaylı bilgilendirme yapmanız gerekiyor yüzmek isteyen diğer tatil seçeneklerine baksın eğer çoğunluk gitmek istemeseydi biz de maalesef tatil içeriğinde yer alan ve görmek istediğimiz yeri göremeyecektik. Ki rehberler de muhtemelen gitmek istemediği için çok uzun sıra beklememiz gerekiyor 1 saati bulabilir diyerek gidilmemesi yönünde etkilemeye çalıştılar. Ki o kadar uzun beklemedik bile. Oraya gidildiğinde de sözde giriş ücreti altında aslında otopark ücreti alındı bu ücreti tura dahil etseydiniz bizi kandırmanıza gerek kalmazdı. Devamında serbest zamanlardan sonra toplanma saatine uymayan kimse uyarılmadı pek çok insan sadece 5 6 kişinin teşrif etmesini bekledik ki bunlar sürekli aynı kişilerdi ve her seferinde 10-15dk bekledik. Uzun yolculuklar için daha iyi bir otobüs tercih etmeniz gerekiyor koltuk kırıktı ve söylediğimizde azarlandık. Turun en güzel yanı erkek rehberinizin bilgilendirmeleriydi kendisine teşekkür ediyorum. Dönüşte Sakarya’ya varmak üzereyken en azından herkesi uyandırıp bilgi verseydiniz telaş içinde inmek zorunda kalmazdık planlı bir şekilde ilerlerdik. Yorucu olmasının sebebi çok plansız ve gereksiz uzatılan yolculuktu. İyi olan yanı fiyat olarak iyi olması, gezilen yerler güzel bilgilendirmeler yeterli kendi başınıza bu fiyata bu kadar yer gezemezsiniz tanıdığım kişilerin yorumlarıyla sizi tercih ettim çünkü çok güzel şeyler söylemişlerdi bizim belki de rehberimizle alakalıydı biraz hayal kırıklığına uğradım bir daha tercih eder miyim bilmiyorum ilkin günahı olmaz derler ama uzun yolculukta kesinlikle tercih etmem.","3"
"Ramazan Bayramı GAP turuna katıldım. Yolculuğun başında araç arıza yaptı, Bolu tüneli girişinde beklemek durumunda kaldık. Bu sebeple güzel başlayan bir yolculuk olmadı. Rehberimiz Fadime hanım çok ilgili ve özveriliydi, bize sonradan dahil oldu. Detaylı ve etkileyici anlatımı, samimiyeti turumuzun en güzel tarafıydı. İlk gittiğimiz otel kötüydü. Sonraki oteller güzeldi. Tur şirketinin dışında gelişen aksaklıklar da yaşandı, iyi idare ettiler. Extra etkinlik olan Urfa Sıra gecesi çok güzeldi. Orta düzeyde geçen geziydi, Fadime hanıma tekrar teşekkür ederim.","3"
"Gidilen yerlerde süre sıkıntısı var daha öncede İstanbul'a gitmiştik orada da vardı bu sıkınti birde anlatımları gezerken yapilmiyo farklı turlarlada gittik daha fazla yer ve daha uzun kaldık gittiğimiz yerlerde ama tur rehberimiz Hatice Hanım'ın güler yüzü ve tatlı dili bizi mest etti teşekkürlerimi dunuyorum","3"
"Safranbolu Amasra turuna katıldık 3 arkadaş.Daha önce Eskişehir turuna katılıp memnun kaldığımız için tekrar bu firmayı tercih ettik ancak bu sefer ne ben ne diğer arkadaşlarım memnun kalmadık.Giderken otobüs bozuldu ve yarım saatimiz gitti.Otobüste bize eşlik eden hanımefendinin performansı iyi değildi.Bilgilendirme,grubun enerjisini yükseltme,saatlere dikkat etme konularında dikkat çeken eksiklikleri vardı.Tur rehberi ise samimi bir dille bilgilendirme yapmayı tercih etti ancak bu onu profesyonel olmaktan uzaklaştırdı benim pek tercih edeceğim bir tarz değildi.Özellikle saatlere daha dikkatli etmeliler.","3"
"Edirne turumuzda bizlere eşlik eden Hicran Hanım çok çok tatlı, kibar ve düşünceliydi. Tüm tur boyunca sürekli bizleri memnuniyetini kontrol edip sorun yaşamamamız için çok çabaladı. Bu keyifli tur için Hicran Hanıma teşekkür ediyorum.","4"
"İlk defa tur ile bi geziye katıldım, yaser turizm ile istanbul fener balat turu yaptık , gülnaz hanım ve rehberimiz sinan bey gayet ilgili ve işini severek yapan 2 güzel insan mutlaka deneyimleyin derim .","4"
"Yaser Turuzm'le ilk defa olarak 25 Ocak İstanbul Fener Balat turuna katıldık. Çok güzel keyifli bir gezi oldu . Rehberler çok ilgiliydi. Teşekkürler Yaser Turizm","5"
"Yaser turizm ile GAP turuna katıldım.Ilk defa bir tur gezisine katılacağım icin cok endişelerim vardı ama o kadar ilgili ve eğlenceli bir ekiple Seyehat ettim ki bütün on yargılarım ve korkularım kırıldı. Ilk seferde bu ekibe denk gelmek cok buyuk sansti benim icin. Sosyal medyadan denk geldiğim bir Turizm şirketiydi ama deneyimlemek cok guzel.Sorumluluk sahibi ve eğlenceli ekip çalışanları sayesinde hiçbir sorun ve sıkıntı yaşamadan turumu tamamladım. O kadar insanin icinde herkesi memnun edecek ortak noktaları bulmak kesinlikle yetenek işi. Bu güzel macera icin yetkiliden cok benim icin bir abla gibi olan gezi sorumlusu sevinç hanıma ve yolculukta canımızı emanet ettiğimiz güzel ve eğlenceli insanlar olan şoförlerimiz,bizlere abi olan Mustafa ve Gürkan beye teşekkür ederiz, iyi ki siz iyi ki Yaser Turizm. 🌸👏🏻","5"
"Yaser Turizime bu güzel gezi için teşekkür ediyorum. Fener balat turundan çok keyif aldım arkadaşım ile birlikte güzel bir gün geçirdik. Tekrar tercih edeceğim bir gezi turu olacaktır. Gülnaz hanıma ve Sinan beye günümüzün güzel keyif dolu geçmesi için verdiği emekten dolayı ayrıca teşekkür ederim.","5"
"Yaser turla 2.kez gezimi gerçekleştirdim ve çok memnun kaldım, Ayrıca GAP turunda Sevinç hanım ve Reherimiz Osman beye sonsuz teşekkür ederim. Bir sonraki turlarda görüşmek dileğiyle, Tek kelimeyle harika ve süper tur.Ethem bey sizinlede inşallah bir sonraki turlarda tanışmak dileğiyle 🙏🫶🙋","5"
"Oğlum ,eşim, ben Öncelikle daha önce hiç tura katılmamıstık, tamamen risk alarak Yaser turizmi tercih ettik Çok güzel çok eglenceli güzel anılarla hatırlayacağımız muhteşem bir Bursa turu gerçekleştirdik.Çok güzel dostluklar kurduk
Tur seyahati ne katılmak isteyen arkadaşlar ,
gönül rahatlığıyla tercih edebilirsiniz İşinde uzman cok güzel bir ekipleri var . Organızasyonları iş yönetimleri harika .Yöneticimiz Mürvet hanımın gülen yüzü samimiyeti,Kaptanımız efendiliği sakinliği,Rehberimiz anlatımı ,sunumu bizi çok mutlu etti çok memnun kaldık Ailem ve kendi adıma Onlarada ayrıca çok teşekkür ediyorum. İyiki yolumuz sizlerle kesişmiş bundan sonraki gezilerimizde tercihimiz YASER TURİZM olacak.
Teşekkürler Yaser Turizm
Bahar, Kazım, Poyraz
Gürkan Ailesi","5"
"İlk defa bi tur şirketi ile geziye katildim. 5-7 Aralık Kapadokya turu. Yaser turizme herşeyi en ince ayrıntısına kadar düşünmüş . Koordinatör Gülnur hanıma kaptanlar Mustafa bey ve Gürkan bey ilgi ve alakalarindan dolayi teşekkür ederim","5"
"GAP turu özelinde tur sorumlumuz Sevinç hanımdan son derece memnunum, gezdiğimiz her yere anlam kazandıran Osman bey müthiş bir tur rehberiydi çok teşekkür ediyoruz. Bizi sağ salim götürüp getiren Mustafa ve Gürkan beye minnettarız. Herkesin bu ekiple gitmesini tavsiye ederim. Güleryüzlerini hiç eksik etmediler. Tur öncesince acentayla iletişim konusunda bu tur özelinde paylaşıldığı gün rezervasyonda defalarca özel durumumuzdan kaynaklı yer konusunu rica etmemize rağmen son güne kadar bildirilmedi ve istenilen yer olmadı. Ekstra olarak oteller daha özenli seçilmeli.","5"
"Yaser turizm ile GAP turuna katıldık. 5 yaşındaki çocuğumla çok güzel bir hafta geçirdik. Dolu dolu ve çok eğlendiğimiz bir tur ile Yaser turizmi tecrübe etmiş olduk. Sevinç hanımın liderliğinde, tur rehberimiz Osman bey, kaptanlarımız Mustafa bey ve Gürkan bey ile keyifli, rahat ve güzel bir yolculuk geçirdik. Herkese çok tavsiyedir 👍🏻","5"
"GAP turuna katıldık Yaser turizm ile. Bizim için güzel bir deneyim oldu. Rehberlerimiz Sevinç hanıma ve Osman beye , kaptanlarımız Gürkan ve Mustafa beye teşekkür ederiz. Bir daha ki turumuzda aynı kadro ile tekrar katılmak isterim. Emeğinize sağlık.","5"
