Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
"24 Aralık’ta satın aldığımız Kayseri turu için 27 Aralık Cumartesi günü yola çıkacaktık. Tura saatler kala önce “iptal” deyip, bir saat sonra iptal değil, hazırlanıp gelin diyerek insanları koşturan, birkaç dakika sonra tekrar gidemiyoruz diye arayan üstelik beni de arayıp bilgilendirmiyor arkadaşımı arayıp bilgilendiriyorlar bu firma tam anlamıyla amatörlükte sınır tanımıyor. Bu bir organizasyon hatası değil, açıkça saygısızlık ve sorumsuzluk. İnsanların planlarıyla bu kadar oynanmaz. Asıl skandal ise iptalin üzerinden haftalar geçmesine rağmen ücretimizin hâlâ iade edilmemesi. Firma suçu bankaya atıyor, banka ise iade işlemi yapılmadığını net şekilde söylüyor. Yani ortada para var, iade yok, muhatap yok. Bu durum artık basit bir mağduriyet değil, hukuki boyutu olan ciddi bir problem. Tüketici Hakem Heyeti, CİMER ve gerekli tüm yasal mercilere başvurular yapılacaktır. Kimse parasını böyle ciddiyetsiz, güven vermeyen, mağdur etmeyi alışkanlık hâline getirmiş bir firmaya emanet etmesin. Kesinlikle uzak durun, asla tavsiye etmiyorum.Defalarca başka tur şirketleriyle turlara giderim hatta yıllardır ilk defa bu kadar profesyonellikten uzak bir turla karşılaşıyorum paranızı çöpe atmak istiyorsanız buyurun boray tura.Ha bu arada defalarca bizi arayıp yorumunuzu kaldırın lütfen telafi edeceğiz diyip önceki yorumlarımızı da kaldırdılar ne telafi var ne paramız ortada.",1,0,0,2,0,0
"Boray turizm
Sizi tercih ettiğimiz için mi suçluyuz
Konya gezisi aldım ama yeterli sayı olmadığı için gidemedik paramı iade edeceklerini söylediler ama iade etmiyorlar ona göre haraket edin …",1,0,0,2,0,0
"Beypazarı-Abant-Gölcük turu için tur rehberleri (Derya hanım ve Kadir bey) oldukça başarılılar ve keyif almamızı sağladılar. 2.yıldızın sebebi onlar.

Ancak 400-500 km okul servisinde (19 yetişkinle tamamen dolu) gittik. Bu sebepten ötürü bu araçlarla turlar devam ettiği sürece Boray turu bir daha tercih etmeyeceğim ve kimseye önermiyorum.",2,2,2,2,0,0
11.11.2025 yedigöller turu için online bilet aldım fakat sabah 7.30 kızılay avm önünde buluşma noktasına gittiğimde listede ismim olmadığını ve otobüsün dolu olduğunu paramı iade edeceklerini söylediler işimi okulumu ona göre ayarlamıştım beyefendinin tavrı hiç hoş değildi hazırlandığım erkenden gittiğim qr kodlu biletim olan plan başka bir yolcunun gelmemesiyle gerçekleşebildi tur rehberimiz handan hanım sevecen içten biriydi fakat şoför bey yolları bilmiyordu yolcular olarak navigasyon açıp gittik biz yönlendirdik çikolatacıya gitme vardı anlatılana göre fakat bolunun içinde 1 saat dolanmamıza rağmen çikolatacıyı da bulamadık açıkçası memnun kalmadım.,2,2,2,2,0,2
"Boray Tur ile aramızda çocukların da olduğu toplam 10 kişilik bir grupla 15 Kasım’da Kastamonu Küre Dağları turuna katıldık. Ancak tur öncesinde ne telefonla ne de e-posta yoluyla herhangi bir bilgilendirme yapılmadı. İlk durakta arkadaşımız binene kadar turun gerçekleşip gerçekleşmeyeceğinden dahi emin olamadık.
Tur aracı son derece kötü durumdaydı. Motor arızası dahil birçok arıza göstergesi yanıyordu. Güven vermeyen bu araçla turun büyük bir kısmını yolda geçirdik. Araç içinde klimalar çalışmıyordu. Şoför oldukça kabaydı. Ayrıca ekstra ücret talep edilen öğle yemeği tam bir hayal kırıklığıydı. Etli ekmek olarak belirtilen yemek etsiz bir gözlemeydi ve içecek olarak önümüze sürahilerde ayran koyuldu. Herhangi bir alternatifin olmadığı, hijyen açısından yetersiz bu ortamda yemek yemek zorunda bırakıldık.
Kastamonu Küre Dağları güzeldi, ancak günün büyük bölümünü yolda geçirdiğimiz için kanyonları gezmek için yeterli süremiz kalmadı. Turdaki tek memnuniyetimiz rehberimiz Nur Hanım’ın ilgili ve güler yüzlü yaklaşımıydı. Kendisine özellikle teşekkür ederim.
Ne yazık ki tur şirketi bu deneyimde sınıfta kaldı. Güvenli olmayan, hareket etmesi dahi risk oluşturan bir araçla kaç kilometre yol yaptığımızı düşününce, hayatımızın bu şekilde tehlikeye atılmasının hiçbir açıklaması olamaz. Umarım yaşadığımız bu olumsuz deneyim dikkate alınır, gerekli düzenlemeler yapılır ve benzer sorunların tekrar yaşanmaması için önlemler alınır.",2,2,1,1,2,2
"Boray Tur ile Nuray Hanım rehberliğinde Filyos turuna katıldık. Sabah Ankara’dan çıkışta yolculuk oldukça yavaş ilerledi, dönüşte ise mola verilmesine rağmen çok hızlı gelerek beklenenden erken Ankara’da olduk. Bu durum Filyos’ta geçirmemiz gereken zamanı kısıtladı.

Ayrıca anlaşmalı oldukları canlı balık restoranında “önceden siparişinizi hazırlatacağız, bekleme olmayacak” denilmesine rağmen yemeğin gelmesi için yarım saat bekledik. Köfte de balık da oldukça kötüydü. Fiyatlar da gereğinden yüksek. Tavsiyem kesinlikle bu restorandan yemek yememeniz olur.

Rehberimiz Nuray Hanım elinden geldiğince yardımcı oldu ilgilendi kendisine teşekkür ediyorum.",2,2,1,2,0,1
"Muhteşem olan tek şey Karadeniz ve turdaki arkadaşlardı. Gezi otobüsü bizi mahvetti. Otobüs şoförü çok kaba, otobüste müzik bile dinleyemedik arızalıydı .Önce geç geldi, kliması arızalıydı herkes pişti, amortisörleri patlak mı çatlak mı bilemem ama gezi boyunca otobüs sanki kayalık alandan gidiyor gibi hoplaya zıplaya ve aşırı titreyerek gitti, gacır gucur bir ses eşliğinde hayatımın en berbat yolculuğuydu. Kendinizi konserve kutusuna atılmış kapağı kapatılmış ve Yokuşaşağı bırakılmış içerisinde dönüyormuş gibi hissediyorsunuz ya bu kadar berbat bir histi
Batum’a geldiğimizde yemeğe bir Türk lokantasına gittik, kokmuş salata eşliğinde bozuk bir kaç gün önceden kalmış yemekler. Yenebilen tek şey pilav ve döner onu yedik ama Dikkat! Akşam yemeğini gece 2 gibi falan yedik
otel faciası, eksik yer ayırtılmış, odaların çoğu pis bazı odalarda klima yok, yastık çarşaf kirli. Gece yarısı Batum’u gezdik sabah erken çıktık
Sonrasında canım ülkem Türkiye’me girdik
Karadeniz muhteşem kesinlikle gidilmeli ama Boray Tur ile değil 😅
Ayderdeki otel küçük ahşap güzel bir otel işletmecisi çok düzgün otel temiz keyifli sadece ahşap olduğu için inanılmaz ses geçiriyor konuştuğunuzu alt üst kat dinliyor o derece.
Bize eşlik eden Derya hanıma teşekkür ederim Boray Turizm hayatımın hatası oldu bu arada organizasyon da çok kötü bilgilendirme yanlış . Derya hanımı tavsiye ederim ama Boray Turu değil inşallah başka bir tur şirketine geçer. Aslında 1 yıldız bile çok ama Derya hanımın hakkını yemek olurdu. Derya hanıma 5 yıldız Boray tura 1 yıldız",2,2,1,1,1,2
"Merhaba,
Boray Tur ile Sapanca Maşukiye turuna arkadaşım ile katılım sağladım.
Gezimize eşlik eden rehberimiz Reyhan Hanıma ilgisi nezaretinden dolayı teşekkür ederim.
Tur programını Kastamonu Küre Dağları olarak seçip rezerve ettim. Cumartesi günü akşam 7 den sonra katılımın az olması sebebi ile iptal edildiğine dair arama sağlandı tarafıma.Son saatlerde böyle durumlarda karşılaşmak rahatsız ediciydi. Sapanca olarak değişim sağladık mutabık kaldık.
Araç koltukları çok küçük 2 kişi oturmakta güçlük çektik. Ayrıca şöförün yolcularla sesli muhabbeti rahatsız ediciydi. Bu gezi turunun tek güzel yanı rehberlik hizmeti olduğunu paylaşmak isterim.",2,2,1,1,0,0
"5-6 Nisan Adana Portakal Çiçeği Festivali ve Tarsus turu hakkında:

1-Tur aracı tarafından Taurus'tan alınmamızı beklerken, bizim telefonla aramamız üzerine, bizi almadan gittiklerini öğrendik ve taksiyle gölbaşı yoluna gelmemiz söylendi. Taksi ücretimizin ödenmesi ve özür dilenmesi neticesinde anlayış göstererek tura başladık.

2- Adana'da tur başlangıcından öğle yemeğine kadar her şey yolundaydı. Öğle yemeği konusunda ise zamanımızın kısıtlı olduğu, grup dışında yemek istersek yetişmemizin zor olacağı, yemek saatlerinde yeteri kadar serbest zaman olmadığı söylendi. Anlaştıkları bir restoran olduğunu, ona gitmemizin bizim için daha iyi olacağını söylediler. Restoran festival alanından uzak olduğu için yaklaşık 2 saat gidiş geliş trafikte geçti ve festival alanında geçireceğimiz sürenin ciddi bir kısmı yolda harcanmış oldu. Böylelikle festival alanında yalnızca 1.5 saat geçirebildik, festival kortejini yarım saat izleyebildik, sonrasında koştur koştur tur aracına gittik. Ayrıca festival alanının neredeyse her tarafında kebaptan dönere, burgerden mantıya kadar her türlü yiyecek çeşidinin de olduğunu sonradan görmüş olduk. Bu nedenle yaklaşık 2 saatimiz trafikte boşa geçmiş oldu. Tur aracına ilişkin atılan konumun yanlış olması nedeniyle bazı yaşlı katılımcılar geç kaldı ve 1 saatte tur aracında boş yere beklemiş olduk. Özet olarak sabah cami ve tarihi yerleri görürken bir problem yaşamadık ancak ana tema olan festivale ilişkin hiçbir şekilde doyum alamadık, alanda yalnızca 1.5 saat geçirebildik hatta merkez parkı hiç gezemedik.

3- Adana'dan saat 7 gibi yola çıkabildik. Anlaşılan Marpessa Otele 3.5 saat sonra varabildik ve akşam yemeğini saat 22.30'da yiyebildik. Her ne kadar otel ile ilgili bir problem yaşamadıysak da otelin Adana'ya ve tarsusa bu kadar uzak olması programı aksattı, katılımcıları yordu ve yolda geçen anlamsız süreyi uzattı.

Genel olarak rehberler ile bireysel bir sorun yaşamadık. Güler yüzlü ve çözüm odaklıydılar. Ancak organizasyonda çok ciddi acemilikler ve plansızlıklar vardı. Ancak özellikle Adem bey, olumsuzluklar yaşansa da katılımcıların moralini yüksek tutmak için elinden geleni yaptı.",2,0,1,2,2,1
Selamlar.03.05.2025 tarihinde yenice şeker kanyonu turuna katıldık.Genel olarak doğada olan bir tur idi.Beni ve genel olarak gruptaki arkadaşlarımı rahatsız eden şey yemek ücretini tur öncesi vermemiz sonrasında seçenek sunulmadan tur tarafından herkese köfte dürüm+ayranın zorunlu tutulması oldu.Biz bunu bilerek almadık sonuçta.Online sayfada yemek ücreti 350 TL olarak belirtilmiş ama yanında neye bu ücreti vereceğimiz belirtilmemişti.Gittiğimiz mekanda diğer seçenekleri de değerlendirmek isterdik.Kendimi değersiz hissettim.Yiyeceğim şeye başka birinin karar vermesi sinir bozucuydu.Belki ben et sevmiyorum belki başka bişey yiyeceğim.Sürekli fotoğraf çektirmek için poz vermeyi de sevmedim.Rehberin siyaset konuşmaları da gereksizdi.Ayrıca biraz hızlı gidilip gelindiğini düşünüyorum.Yollar virajlı ve uçurum.Şöförümüz deneyimliydi.Ama yine de hızı sevmiyorum.Sağ salim geldik.Fazla gezilecek biryer yokmuş.Kanyon güzeldi .Görülmeye değerdi.Bir daha katılacağımızı düşünmüyorum maalesef bu turu bu tavrından dolayı eledik grup olarak.Eleştirileri dikkate alarak yolunuza devam etmeniz dileğimle.Teşekkürler.,2,0,2,2,0,2
"“Kesin çıkışlı” denilen Kastamonu turunun son gün son saat iptal edilmesi üzerine Yedigöller günübirlik tura katıldık, rehberimiz iyi bir insan ancak rehberlik konusunda kendini geliştirmesi gerektiğini düşünüyorum. Gruba hakimiyeti çok yoktu ve aşırı fazla mola verdik daha sonra insanları toparlayamadığı için de fazla zaman kaybı oldu ve gölde ekstra bi iki saat daha geçirilebilirdi. Geziden çok bekleme turuna dönüştü…

göllerin oluşumu coğrafya vs ile ilgili de bilgi aktarımı yapılabilirdi bence daha önce katıldığım gezilerde denk geldiğim için kıyaslama yapıyorum.

Dönüş yolunda müzikler neşeli olabilir ancak giderken sabah erkenden kulağımızda müzik bağırtmanjn da bir anlamı yok…

Otobüslerin çantaları alacağı yeterli kapasitesi olmadığı için kucakta taşıdık. Bagaj kısmına koyulabilirdi ancak olmadı.

Ve evet… tur dönüşü insanların başında zorla durarak bana yıldız verin yorum yapın denmesi hiç hoş değil. Tur şirketinin dayatmasıysa kesinlikle etik değil… yorumlar yanıltıcı olabilir.

+Gezide verilen kahvaltı kumanyası gayet yeterliydi.

Eleştiriler tamamen geliştirilebilir faktörlerden bahsettim umarım dikkate alınır

GÜNCELLEME: tur şirketi iletişime geçip konu ile ilgili geliştirme yapacaklarını iletti.",2,2,2,2,0,2
"Küre Dağları turuna Nur hanımla katıldık, Nur Hanım genel olarak ilgiliydi. Fakat firmayı genel olarak sorumsuz buldum. Rezervasyondan tut, sürece kadar ilgisizlerdi.",2,0,0,2,0,0
"29 Mart- 2 Nisan GAP turu. (Bayram)
Öncelikle şahsi tatil görüşlerim.
1.Bayram veya özel günlerde kalabalık olması sebebiyle yogunluk var tercih edilmemeli.
2.Tur ile yapılan gezilerde zamana uymayan saygısız kişi ve kişiler olunca programda aksamalar meydana geliyor. Firmanın olumsuz etkilenmesine sebep oluyor.
3. Gidiş dönüş uçaklı turları tercih etmeliyim.
Boray Tur için
1. Fiyat performans ve güzergah iyi.
2. Beyazsu bölgesi istek üzerine ilave edilmiş Deyruszafaran çıkarılmış. Pek inandırıcı gelmediği gibi bize soranda olmadı. Beyazsu harabelerini bile görmedik. Dere kenarı bol mangal ateşli, dumanlı yemek yeme için boş yere yol katedildi. Çok ama çok yanlış tercih.
3.Extra yemek veya alışveriş için yönlendirilen yerler dışardaki başka yerlere göre pahalı."" Tur indirimi "" deniyor ama maalesef ""tur bindirimi"" daha doğru bir tabir. Bizzat deneyim ledim. Birinciyi tespitten sonra diğer yeme içme ve alışverişi ferdi olarak yaptım daha ucuzdu.
Bence serbest olmalı.
4. Gezi esnasında anlık faaliyet ile ilgili geziye katılan bir konuğun faaliyet hakkında google da firma aleyhine olumsuz şey yazması ve bunu rehberin bir suçmuş gibi lanse ederek hoş olmayan cümleler kurması hoş olmadı. Bunu dile getirdim özür dilendi ama o söz artık söylendi. Sanki herşeyi olumlu yazmamız şartmış gibi.??? Bilemedim????
5..Rehberlik hizmeti yeterli idi. Teşekkürler
6..Güvenli bir yolculuk idi. Teşekkürler(en önemlisi)
7.konaklama yapılan oteller Urfa eh işte,Batman iyi, Diyarbakır çok iyi.
8. Gezi'nin kalabalık ve trafikten dolayı uzaması ve otelde alınacak yemeğe yetişilmeyecek olmasından dolayı Mardin'de ""Maide"" isimli restaurantta yemek tertibi alınması güzeldi. Teşekkürler.
Lokanta tercihi ve sunulan yemek muazzamdı. Ayrıca teşekkürler.
9.Sıra gecesi extra güzel.
Neticede firma yada konuktan kaynaklı aksaklıklar oluyor . Teşekkürlerimi sunuyorum, eleştirilerimin de dikkate alınmasını rica ediyorum.",3,1,1,2,1,1
"Kayak takımlarını almak için 2 kişi için 1 saate yakın bekledik. Kayak takımlarını alacak olan kişiler için ayrı bir plan oluşturulmalı diye düşünüyorum. Kayak takımı almayan kişiler boşu boşuna 1 saat beklemiş oluyorlar .Yurduntepe kayak merkezine vardığımızda saat 12 ydi . 16.30-17.00 gibi servis aracının başında olmamız istendi . Geçirdiğimiz vakit çok sınırlıydi
Kimi yerde içecekler açık olarak kimi yerde kapalı kutu şeklinde veriliyordu. Ödediğimiz ücret aynı olduğu halde kimi yerde içeceklerin açık bir şekilde verilmesi hiç adil değildi.
Reyhan Hanım bize rehberlik etti. Bizimle ilgilendi.Lakin Serviste gereksiz kahkaha atıp bağıran kişiler vardı bu durumdan çok rahatsız olduk tur rehberimize rahatsız olduğumuzu uyuyamadığımızı söyledik .Ama kendisi az yolumuzun kaldığını bize söyledi bu konuda mağdur olduk .",3,2,2,2,0,0
Boray tura Sayın hocamız Oğuz beye Hanımefendi Filiz hanıma Kaptanımız Ramazan beye bizlere keyifli bir tur sundukları için sonsuz teşekkür ediyorum 🙏🏼🙏🏼,3,1,0,1,0,0
"Öncelikle rezervasyon yaptırdığımız 26.10.2025 Ankara çıkışlı Beypazarı-Abant-Gölcük turunda olumlu değerlendirebileceğim şeyler şunlar oldu: zaman yönetimi, aracın yeni olması, şöfor beyin sürüş hakimiyeti, öğle yemeği için gidilen yerin samimi ortamı ve rotanın doğal güzelliği. Fakat turun açıklamasında belirttiği keyifli ve eğlenceli tur deneyiminin beklentilerimi karşıladığını söyleyemem. Özellikle Beypazarı'na giderken ve sonrasında Abant gidiş rotasında sabahın çok erken saatlerinde başlayan son ses müzik ve bir tur görevlisinin yolcuları ""eğlendirme"" şekli benim için oldukça rahatsız ediciydi. Buna ek olarak tur görevlilerinin buluşma yeri belirtmek veya mola ihtiyacı sormak dışında ziyaret ettiğimiz yerler hakkında bilgilendirici rehberlik yapması da daha iyi olurdu. Diğer tur görevlisinin dönüş yolunda yolcuların yanına tek tek gidip zorla olumlu yorum yazdırmaya çalışması da hoş bir tavır değildi. Daha profesyonel rehberlerle çalışmanız turlarınızın kalitesini arttıracaktır diye düşünüyorum. Son olarak rotada Beypazarı'na sabah 09.00'da ulaşmak sanıyorum günün geri kalanını değerlendirmek amacıyla planlanmış. Ancak o saatte açık dükkan veya çay içecek bir mekan bile bulmak zor oldu. Saygılarımla..",3,1,1,1,0,0
"22.11.2025 bugün arkadaşlarımızla kafa dagıtmak için küre dağları turuna katıldık
Rehberlerimizi sertaç bey ve nur hanım teşekürler güzel turdu. Kanyon gitişi 60 tl seyirlik teras 60tl öğrenciye 30 tl müze kartı geçmiyor. Yemek den memnun kalmadık arkadaşlar olarak ve yemek yerinde mescit yok arkadaşlar bir yerde kılalım dediler hiç bir şekilde yardımcı olmadılar bu konuda müzdaribiz sadece. Araç içi eğlencen süper 😊",3,1,1,1,0,2
